Date,Country,Cases
03-15-2020,Italy,24747.0
03-15-2020,Iran,13938.0
03-15-2020,"Korea, South",8162.0
03-15-2020,Spain,7798.0
03-15-2020,Germany,5795.0
03-15-2020,France,4513.0
03-15-2020,Switzerland,2200.0
03-15-2020,Norway,1221.0
03-15-2020,United Kingdom,1144.0
03-15-2020,Netherlands,1135.0
03-15-2020,Sweden,1022.0
03-15-2020,Belgium,886.0
03-15-2020,Denmark,875.0
03-15-2020,Austria,860.0
03-15-2020,Japan,839.0
03-15-2020,United States of America,3499.0
03-15-2020,Cruise Ship,696.0
03-15-2020,Malaysia,428.0
03-15-2020,Qatar,401.0
03-15-2020,Portugal,245.0
03-15-2020,Finland,244.0
03-15-2020,Czechia,253.0
03-15-2020,Greece,331.0
03-15-2020,Singapore,226.0
03-15-2020,Slovenia,219.0
03-15-2020,Bahrain,214.0
03-15-2020,Israel,251.0
03-15-2020,Brazil,162.0
03-15-2020,Iceland,171.0
03-15-2020,Philippines,140.0
03-15-2020,Estonia,171.0
03-15-2020,Australia,297.0
03-15-2020,Romania,131.0
03-15-2020,Ireland,129.0
03-15-2020,Poland,119.0
03-15-2020,Indonesia,117.0
03-15-2020,Thailand,114.0
03-15-2020,India,113.0
03-15-2020,Kuwait,112.0
03-15-2020,Egypt,110.0
03-15-2020,Iraq,116.0
03-15-2020,Lebanon,110.0
03-15-2020,Canada,250.0
03-15-2020,Saudi Arabia,103.0
03-15-2020,San Marino,101.0
03-15-2020,United Arab Emirates,98.0
03-15-2020,Russia,63.0
03-15-2020,Chile,74.0
03-15-2020,Luxembourg,59.0
03-15-2020,Taiwan*,59.0
03-15-2020,Vietnam,56.0
03-15-2020,Slovakia,54.0
03-15-2020,Pakistan,53.0
03-15-2020,South Africa,51.0
03-15-2020,Brunei,50.0
03-15-2020,Croatia,49.0
03-15-2020,Algeria,48.0
03-15-2020,Serbia,48.0
03-15-2020,Argentina,45.0
03-15-2020,Bulgaria,51.0
03-15-2020,Panama,43.0
03-15-2020,Peru,43.0
03-15-2020,Albania,42.0
03-15-2020,Mexico,41.0
03-15-2020,Colombia,34.0
03-15-2020,Hungary,32.0
03-15-2020,Georgia,33.0
03-15-2020,Latvia,30.0
03-15-2020,Ecuador,28.0
03-15-2020,Morocco,28.0
03-15-2020,Belarus,27.0
03-15-2020,Costa Rica,27.0
03-15-2020,Cyprus,26.0
03-15-2020,Armenia,26.0
03-15-2020,Bosnia and Herzegovina,24.0
03-15-2020,Malta,21.0
03-15-2020,Oman,22.0
03-15-2020,Tunisia,18.0
03-15-2020,Afghanistan,16.0
03-15-2020,Azerbaijan,23.0
03-15-2020,North Macedonia,14.0
03-15-2020,Maldives,13.0
03-15-2020,Lithuania,12.0
03-15-2020,Moldova,23.0
03-15-2020,Dominican Republic,11.0
03-15-2020,Sri Lanka,18.0
03-15-2020,Bolivia,10.0
03-15-2020,Senegal,24.0
03-15-2020,Martinique,9.0
03-15-2020,Jamaica,10.0
03-15-2020,Kazakhstan,9.0
03-15-2020,New Zealand,8.0
03-15-2020,Venezuela,10.0
03-15-2020,Cambodia,7.0
03-15-2020,Jordan,8.0
03-15-2020,Reunion,7.0
03-15-2020,Ghana,6.0
03-15-2020,Paraguay,6.0
03-15-2020,Turkey,6.0
03-15-2020,Bangladesh,5.0
03-15-2020,Cuba,4.0
03-15-2020,Guyana,4.0
03-15-2020,Liechtenstein,4.0
03-15-2020,Uruguay,4.0
03-15-2020,Honduras,3.0
03-15-2020,Ukraine,3.0
03-15-2020,Aruba,2.0
03-15-2020,Burkina Faso,3.0
03-15-2020,Cameroon,2.0
03-15-2020,Congo (Kinshasa),2.0
03-15-2020,Jersey,2.0
03-15-2020,Kosovo,2.0
03-15-2020,Monaco,2.0
03-15-2020,Namibia,2.0
03-15-2020,Nigeria,2.0
03-15-2020,Seychelles,2.0
03-15-2020,Trinidad and Tobago,2.0
03-15-2020,Andorra,1.0
03-15-2020,Antigua and Barbuda,1.0
03-15-2020,Bhutan,1.0
03-15-2020,Cayman Islands,1.0
03-15-2020,Central African Republic,1.0
03-15-2020,Congo (Brazzaville),1.0
03-15-2020,Cote d'Ivoire,1.0
03-15-2020,Curacao,1.0
03-15-2020,Equatorial Guinea,1.0
03-15-2020,Eswatini,1.0
03-15-2020,Ethiopia,1.0
03-15-2020,Gabon,1.0
03-15-2020,Guadeloupe,3.0
03-15-2020,Guatemala,1.0
03-15-2020,Guernsey,1.0
03-15-2020,Guinea,1.0
03-15-2020,Holy See,1.0
03-15-2020,Kenya,3.0
03-15-2020,Mauritania,1.0
03-15-2020,Mongolia,1.0
03-15-2020,Nepal,1.0
03-15-2020,Rwanda,1.0
03-15-2020,Saint Lucia,2.0
03-15-2020,Saint Vincent and the Grenadines,1.0
03-15-2020,Sudan,1.0
03-15-2020,Suriname,1.0
03-15-2020,Togo,1.0
03-15-2020,Uzbekistan,1.0
03-15-2020,occupied Palestinian territory,0.0
03-16-2020,China,81033.0
03-16-2020,Italy,27980.0
03-16-2020,Iran,14991.0
03-16-2020,Spain,9942.0
03-16-2020,"Korea, South",8236.0
03-16-2020,Germany,7272.0
03-16-2020,France,6650.0
03-16-2020,Switzerland,2200.0
03-16-2020,United Kingdom,1551.0
03-16-2020,Netherlands,1414.0
03-16-2020,Norway,1333.0
03-16-2020,Sweden,1103.0
03-16-2020,Belgium,1058.0
03-16-2020,Austria,1018.0
03-16-2020,United States of America,4632.0
03-16-2020,Denmark,932.0
03-16-2020,Japan,825.0
03-16-2020,Cruise Ship,696.0
03-16-2020,Malaysia,566.0
03-16-2020,Qatar,439.0
03-16-2020,Greece,331.0
03-16-2020,Portugal,331.0
03-16-2020,Czechia,298.0
03-16-2020,Finland,277.0
03-16-2020,Israel,255.0
03-16-2020,Slovenia,253.0
03-16-2020,Singapore,243.0
03-16-2020,Bahrain,214.0
03-16-2020,Estonia,205.0
03-16-2020,Brazil,200.0
03-16-2020,Iceland,180.0
03-16-2020,Canada,415.0
03-16-2020,Poland,177.0
03-16-2020,Australia,377.0
03-16-2020,Ireland,169.0
03-16-2020,Romania,158.0
03-16-2020,Chile,155.0
03-16-2020,Egypt,150.0
03-16-2020,Thailand,147.0
03-16-2020,Philippines,142.0
03-16-2020,Pakistan,136.0
03-16-2020,Indonesia,134.0
03-16-2020,Iraq,124.0
03-16-2020,Kuwait,123.0
03-16-2020,India,119.0
03-16-2020,Saudi Arabia,118.0
03-16-2020,San Marino,109.0
03-16-2020,Lebanon,99.0
03-16-2020,United Arab Emirates,98.0
03-16-2020,Russia,90.0
03-16-2020,Peru,86.0
03-16-2020,Luxembourg,77.0
03-16-2020,Taiwan*,67.0
03-16-2020,Slovakia,63.0
03-16-2020,South Africa,62.0
03-16-2020,Vietnam,61.0
03-16-2020,Croatia,57.0
03-16-2020,Argentina,56.0
03-16-2020,Panama,55.0
03-16-2020,Serbia,55.0
03-16-2020,Algeria,54.0
03-16-2020,Brunei,54.0
03-16-2020,Colombia,54.0
03-16-2020,Mexico,53.0
03-16-2020,Armenia,52.0
03-16-2020,Bulgaria,52.0
03-16-2020,Albania,51.0
03-16-2020,Hungary,39.0
03-16-2020,Ecuador,37.0
03-16-2020,Belarus,36.0
03-16-2020,Costa Rica,35.0
03-16-2020,Latvia,34.0
03-16-2020,Cyprus,33.0
03-16-2020,Georgia,33.0
03-16-2020,Malta,30.0
03-16-2020,Morocco,29.0
03-16-2020,Sri Lanka,28.0
03-16-2020,Bosnia and Herzegovina,25.0
03-16-2020,Senegal,24.0
03-16-2020,Moldova,23.0
03-16-2020,Oman,22.0
03-16-2020,Afghanistan,21.0
03-16-2020,Tunisia,20.0
03-16-2020,North Macedonia,18.0
03-16-2020,Turkey,18.0
03-16-2020,Jordan,17.0
03-16-2020,Lithuania,17.0
03-16-2020,Venezuela,17.0
03-16-2020,Azerbaijan,15.0
03-16-2020,Burkina Faso,15.0
03-16-2020,Martinique,15.0
03-16-2020,Maldives,13.0
03-16-2020,Bolivia,11.0
03-16-2020,Dominican Republic,11.0
03-16-2020,French Guiana,11.0
03-16-2020,Jamaica,10.0
03-16-2020,Kazakhstan,10.0
03-16-2020,Reunion,9.0
03-16-2020,Bangladesh,8.0
03-16-2020,New Zealand,8.0
03-16-2020,Paraguay,8.0
03-16-2020,Uruguay,8.0
03-16-2020,Cambodia,7.0
03-16-2020,Monaco,7.0
03-16-2020,Ukraine,7.0
03-16-2020,Ghana,6.0
03-16-2020,Guadeloupe,6.0
03-16-2020,Honduras,6.0
03-16-2020,Uzbekistan,6.0
03-16-2020,Ethiopia,5.0
03-16-2020,Rwanda,5.0
03-16-2020,Cameroon,4.0
03-16-2020,Cuba,4.0
03-16-2020,Guyana,4.0
03-16-2020,Liechtenstein,4.0
03-16-2020,Trinidad and Tobago,4.0
03-16-2020,Guam,3.0
03-16-2020,Kenya,3.0
03-16-2020,Puerto Rico,3.0
03-16-2020,Seychelles,3.0
03-16-2020,Andorra,2.0
03-16-2020,Aruba,2.0
03-16-2020,Congo (Kinshasa),2.0
03-16-2020,Guatemala,2.0
03-16-2020,Jersey,2.0
03-16-2020,Kosovo,2.0
03-16-2020,Namibia,2.0
03-16-2020,Nigeria,2.0
03-16-2020,Saint Lucia,2.0
03-16-2020,Antigua and Barbuda,1.0
03-16-2020,Benin,1.0
03-16-2020,Bhutan,1.0
03-16-2020,Central African Republic,1.0
03-16-2020,Congo (Brazzaville),1.0
03-16-2020,Cote d'Ivoire,1.0
03-16-2020,Equatorial Guinea,1.0
03-16-2020,Eswatini,1.0
03-16-2020,Gabon,1.0
03-16-2020,Greenland,1.0
03-16-2020,Guernsey,1.0
03-16-2020,Guinea,1.0
03-16-2020,Holy See,1.0
03-16-2020,Liberia,1.0
03-16-2020,Mauritania,1.0
03-16-2020,Mayotte,1.0
03-16-2020,Mongolia,1.0
03-16-2020,Nepal,1.0
03-16-2020,Republic of the Congo,1.0
03-16-2020,Saint Vincent and the Grenadines,1.0
03-16-2020,Somalia,1.0
03-16-2020,Sudan,1.0
03-16-2020,Suriname,1.0
03-16-2020,Tanzania,1.0
03-16-2020,The Bahamas,1.0
03-16-2020,Togo,1.0
03-16-2020,occupied Palestinian territory,0.0
03-17-2020,China,81058.0
03-17-2020,Italy,31506.0
03-17-2020,Iran,16169.0
03-17-2020,Spain,11748.0
03-17-2020,Germany,9257.0
03-17-2020,"Korea, South",8320.0
03-17-2020,France,7683.0
03-17-2020,Switzerland,2700.0
03-17-2020,United Kingdom,1960.0
03-17-2020,United States of America,6421.0
03-17-2020,Netherlands,1708.0
03-17-2020,Norway,1463.0
03-17-2020,Austria,1332.0
03-17-2020,Belgium,1243.0
03-17-2020,Sweden,1190.0
03-17-2020,Denmark,1024.0
03-17-2020,Japan,878.0
03-17-2020,Cruise Ship,696.0
03-17-2020,Malaysia,673.0
03-17-2020,Portugal,448.0
03-17-2020,Qatar,439.0
03-17-2020,Czechia,396.0
03-17-2020,Greece,387.0
03-17-2020,Israel,337.0
03-17-2020,Brazil,321.0
03-17-2020,Finland,321.0
03-17-2020,Slovenia,275.0
03-17-2020,Singapore,266.0
03-17-2020,Poland,238.0
03-17-2020,Pakistan,236.0
03-17-2020,Bahrain,228.0
03-17-2020,Estonia,225.0
03-17-2020,Ireland,223.0
03-17-2020,Iceland,220.0
03-17-2020,Australia,452.0
03-17-2020,Chile,201.0
03-17-2020,Egypt,196.0
03-17-2020,Philippines,187.0
03-17-2020,Canada,478.0
03-17-2020,Romania,184.0
03-17-2020,Thailand,177.0
03-17-2020,Indonesia,172.0
03-17-2020,Saudi Arabia,171.0
03-17-2020,Iraq,154.0
03-17-2020,India,142.0
03-17-2020,Luxembourg,140.0
03-17-2020,Kuwait,130.0
03-17-2020,Lebanon,120.0
03-17-2020,Peru,117.0
03-17-2020,Russia,114.0
03-17-2020,San Marino,109.0
03-17-2020,United Arab Emirates,98.0
03-17-2020,Mexico,82.0
03-17-2020,Armenia,78.0
03-17-2020,Taiwan*,77.0
03-17-2020,Slovakia,72.0
03-17-2020,Panama,69.0
03-17-2020,Argentina,68.0
03-17-2020,Bulgaria,67.0
03-17-2020,Vietnam,66.0
03-17-2020,Colombia,65.0
03-17-2020,Croatia,65.0
03-17-2020,Serbia,65.0
03-17-2020,South Africa,62.0
03-17-2020,Algeria,60.0
03-17-2020,Ecuador,58.0
03-17-2020,Brunei,56.0
03-17-2020,Albania,55.0
03-17-2020,Hungary,50.0
03-17-2020,Latvia,49.0
03-17-2020,Turkey,47.0
03-17-2020,Cyprus,46.0
03-17-2020,Sri Lanka,44.0
03-17-2020,Costa Rica,41.0
03-17-2020,Andorra,39.0
03-17-2020,Malta,38.0
03-17-2020,Morocco,38.0
03-17-2020,Belarus,36.0
03-17-2020,Georgia,34.0
03-17-2020,Jordan,34.0
03-17-2020,Cambodia,33.0
03-17-2020,Kazakhstan,33.0
03-17-2020,Venezuela,33.0
03-17-2020,Moldova,30.0
03-17-2020,Uruguay,29.0
03-17-2020,Azerbaijan,28.0
03-17-2020,Bosnia and Herzegovina,26.0
03-17-2020,North Macedonia,26.0
03-17-2020,Senegal,26.0
03-17-2020,Lithuania,25.0
03-17-2020,Oman,24.0
03-17-2020,Tunisia,24.0
03-17-2020,Afghanistan,22.0
03-17-2020,Dominican Republic,21.0
03-17-2020,Guadeloupe,18.0
03-17-2020,Martinique,16.0
03-17-2020,Burkina Faso,15.0
03-17-2020,Ukraine,14.0
03-17-2020,Maldives,13.0
03-17-2020,Jamaica,12.0
03-17-2020,New Zealand,12.0
03-17-2020,Bolivia,11.0
03-17-2020,French Guiana,11.0
03-17-2020,Bangladesh,10.0
03-17-2020,Cameroon,10.0
03-17-2020,Uzbekistan,10.0
03-17-2020,Paraguay,9.0
03-17-2020,Reunion,9.0
03-17-2020,Honduras,8.0
03-17-2020,Ghana,7.0
03-17-2020,Guyana,7.0
03-17-2020,Liechtenstein,7.0
03-17-2020,Monaco,7.0
03-17-2020,Rwanda,7.0
03-17-2020,Guatemala,6.0
03-17-2020,Cote d'Ivoire,5.0
03-17-2020,Cuba,5.0
03-17-2020,Ethiopia,5.0
03-17-2020,Mongolia,5.0
03-17-2020,Trinidad and Tobago,5.0
03-17-2020,Seychelles,4.0
03-17-2020,Aruba,3.0
03-17-2020,Congo (Kinshasa),3.0
03-17-2020,Guam,3.0
03-17-2020,Kenya,3.0
03-17-2020,Nigeria,3.0
03-17-2020,Barbados,2.0
03-17-2020,Kosovo,2.0
03-17-2020,Montenegro,2.0
03-17-2020,Namibia,2.0
03-17-2020,Saint Lucia,2.0
03-17-2020,Antigua and Barbuda,1.0
03-17-2020,Benin,1.0
03-17-2020,Bhutan,1.0
03-17-2020,Central African Republic,1.0
03-17-2020,Congo (Brazzaville),1.0
03-17-2020,Equatorial Guinea,1.0
03-17-2020,Eswatini,1.0
03-17-2020,Gabon,1.0
03-17-2020,Greenland,1.0
03-17-2020,Guinea,1.0
03-17-2020,Holy See,1.0
03-17-2020,Liberia,1.0
03-17-2020,Mauritania,1.0
03-17-2020,Mayotte,1.0
03-17-2020,Nepal,1.0
03-17-2020,Saint Vincent and the Grenadines,1.0
03-17-2020,Somalia,1.0
03-17-2020,Sudan,1.0
03-17-2020,Suriname,1.0
03-17-2020,Tanzania,1.0
03-17-2020,The Bahamas,1.0
03-17-2020,The Gambia,1.0
03-17-2020,Togo,1.0
03-17-2020,Guernsey,0.0
03-17-2020,Jersey,0.0
03-17-2020,Puerto Rico,0.0
03-17-2020,Republic of the Congo,0.0
03-17-2020,occupied Palestinian territory,0.0
